Assed Baig,1,138,0,22
Richard Gregson,1,11,0,8
Sam Arie,1,19,0,79
Yang Jianli,1,501,3,35
Paul Hayward at Anfield,1,108,0,32
Simon Kelner,1,229,9,616
Abbas Edalat,1,106,1,20
Reina Yaidoo,1,106,2,23
Jonathan Heawood,2,23,2,85
Marcel Lucont,1,185,2,18
Mark Thomas,2,2,0,24
Lucy Chambers,1,107,17,207
Posted by Elizabeth Lewis Pardoe for <a href="http://uvenus.org/" title="">University of Venus</a>,1,17,0,83
Gregg Roughley (6pm-6.45pm),1,14,0,33
Anthony Goldstone,1,6,0,8
Clare Gallaway,1,3,0,10
William Fotheringham at the Manchester Velodrome,1,3,0,5
Joanna Killian,1,0,0,13
Willy Bach,1,189,0,81
Ned Denny,1,30,6,21
Associated Press at The Hague,1,46,1,43
Joanna Brown,1,1,0,12
William Poundstone,1,1063,46,475
David Rowe,1,55,0,8
M Lynx Qualey,1,125,0,27
Ken Evans,1,2,0,0
James Orwell,1,5,0,37
Louise Taylor at Glanford Park,1,4,0,5
David Stuart,1,56,0,132
Dale Farm Solidarity,1,321,1,49
Scarlett Thomas,2,21,0,38
in Juba,1,111,0,48
David Buck,2,11,0,41
Greg Wood at Fairyhouse,1,1,0,6
Paul Graves-Brown,1,117,1,31
Charlie,1,78,1,11
Zina Saro-Wiwa,1,95,10,45
Joshua Craze,1,12,1,15
Nicky Woolf,3,369,1,145
Ali Knight,1,18,0,9
Yigal Schleifer,1,47,0,52
Thomas Frank,1,411,7,113
Nick Ruskell,1,3571,18,280
Robert Bischof,1,82,2,64
John Kettley,1,1,0,23
D Ben Rees,1,0,0,8
Edward Timms,1,0,0,0
Sharon Aldrich,1,9,0,8
Kentucky,1,22,0,19
David Stafford,1,1154,15,91
Michael Bradwell,1,1,0,10
Gus John,1,6,0,13
Matt Davis,1,114,0,8
Interview by Chudi Onwuazor,1,6,0,9
Charlotte Raven,1,253,1,94
Cabinet Office Data Team,3,1,0,66
James Kydd,1,4,0,25
Susan Hitch,1,11,0,5
Graham Hann,1,5,0,17
Jason Mark for <a href="http://www.earthisland.org">Earth Isl,1,398,1,74
Kate Figes,1,72,1,123
Christopher Evans,1,0,0,11
Michael Crick,1,6,0,15
Aminatta Forna,2,125,2,99
Kandahar,1,15,0,5
Phil Nicklin,1,2,0,42
Stuart James at Olympic Stadium,1,76,2,46
Michael Eaude,1,34,0,30
Mark Dunleavy,1,26,5,20
Aliya Alwi,1,911,2,56
Frank Biermann,1,93,0,69
Steven Bernstein,1,93,0,69
Pauline Pearce,2,117,1,84
Adrian Pracon,1,65,3,81
James Sandbach,1,20,0,13
Chris Cook at Haydock,1,37,0,9
Hettie Judah,1,31,1,43
John Pelan,1,20,0,1
QuantumFireDragons,1,35,0,17
Mayor Peter Davies,1,20,0,36
Rod Stanley,1,139,3,31
Robert Dreyfuss,1,56,1,16
Gina Tringali,1,244,0,30
Words,1,242,1,60
pictures by Max,1,242,1,60
Liz Haarala Hamilton,1,242,1,60
John Esposito,1,134,0,28
leader of the Labour party,1,197,1,482
Farrukh Younus,1,73,1,26
Caleb Parkin,1,19,0,26
Molly Birnbaum,1,30,0,53
Reviewed by Emma,1,0,0,8
Tina Coldham,1,14,2,22
Wesley Clark,1,31,0,21
What emerged strongly,1,2,0,9
however,1,2,0,9
was his understanding of the score's hypnotic beauty,1,2,0,9
Skye Sherwin &amp; Stuart Goodwin,1,0,1,30
Julian Jacobs,1,21,0,5
Andrew Wathey,1,3,0,7
Manuel Barroso,1,13,0,10
Mark Bennister,1,4,0,28
Cheeseballs,1,1,0,5
Oliver Huitson,1,274,4,157
Marc Rowlands &amp; Sam Richards,1,57,0,4
Photographs by Alejandro Cartagena. Words by Hannah Booth,1,35,0,14
Guardian Culture,1,153,1,36
Michael Clemens,1,37,1,26
Gabriel Demombynes,1,37,1,26
Justin Dillon,1,12,1,67
Claire Perlman for <a href="http://www.earthisland.org/journal/index.php/elist/eListRead/amazon_facing_new_threat_agent_orange/">Earth Isl,1,357,4,132
Jack Hutchinson,1,17,1,90
Prableen Kaur,1,13,1,16
Jules Peck for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,15,1,15
By Terry Macalister,1,0,0,44
Paul Doyle (early),1,1,0,27
Amy Lawrence (later),1,1,0,27
Max Stephens,1,44,0,53
Neville Isdell,1,10,0,23
尼克 霍普金斯,1,2,1,48
Emily Dashwood,1,282,2,109
Chris Tuppen for the <a href="http://www.guardian.co.uk/guardian-professional" title="">Guardian Professional Network</a>,1,5,0,33
Hans Grefte,1,0,0,7
Alison Peacock,1,109,2,61
Mike Marqusee,1,176,4,86
Charles Saumarez Smith,1,184,1,76
Mohamed El Dahshan,2,116,4,349
David Whalley,1,33,0,13
Sheila Miller,1,102,1,22
<a href="http://www.missionmodelsmoney.org.uk/" title="">Mission Models Money</a>,1,1,0,11
Cat Harrison of non zero one,1,1,0,11
Tony Green,1,2,0,4
Victoria Shooter,1,7,0,6
Rachel Karasik,1,3,0,33
the Umuzi photo club,1,17,1,31
Raf Rundell,1,39,0,14
Michael Billington<em> </em>,1,4,0,2
David Hytner at Amex Stadium,1,4,0,4
Anne Longfield,1,13,0,11
Chris O'Brien,2,4,1,24
Lora Lavin,1,0,0,12
Lee Burman,1,9,3,37
Robin Dunbar,1,639,8,70
Steven Lang,1,0,0,0
Simone Felice,1,261,1,40
Phil Lyons,1,0,0,2
Niall Stuart,1,214,0,132
Rejina Sabur,1,219,4,140
in Murcia,1,193,7,43
Christopher Terry,1,0,0,7
<strong>Oliver Burkeman</strong>,1,265,27,155
Doortje Braeken,1,199,0,87
Nicholas Rengger,1,13,0,24
Invercargill,1,42,0,6
Peter Rowlands,1,25,0,0
Socitm Consulting,1,0,0,0
Dr Jane Collins,1,0,0,15
Prince Asbo,1,8,0,22
Ethan Goffman for the World Business Council for Sustainable Development,1,16,2,8
Alexander Arguelles,1,1508,2,71
Nigel Gosling,1,1,0,7
Michael Booth,1,7,0,14
Arthur Neslen for  <a href="http://www.euractiv.com/en/climate-environment">EurActiv</a>,1,41,0,62
Mehrezia Labidi,1,221,0,51
Wang Dajun for <a href="http://www.chinadialogue.net/">ChinaDialogue</a>,1,56,0,79
Ajaya Sodha,1,2,0,5
Chris Larner,1,244,0,19
Brad Williams,1,58,2,27
Guy Shrubsole for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,52,0,9
Ruth Barlow,1,0,0,0
Kerry Constabile for UNICEF,1,15,0,70
<a href="http://www.metoffice.gov.uk/"><b>The Met Office</b></a>,1,21,1,61
Ayesha Janjua,1,5,0,9
Ron Quenby,1,20,0,16
Emma Martinovic,1,359,7,46
Robin Robertson,2,60,0,24
Interviews by Dileep Premachandran,1,73,6,23
Nagraj Gollapudi,1,73,6,23
Tom Lutz (for a bit),1,1,0,23
Stuart McAllister at Stadio Olimpico,1,30,0,5
Sandra Kerr,1,0,0,10
Valerie Maybury,1,1,0,9
in Kandahar,1,0,1,41
Paul Felton,1,7,0,5
Owen Bowcott<strong>,1,202,0,86
Wilfred Emmanuel-Jones,1,15,1,20
Claudio Coccoluto,1,282,1,14
Louise Carpenter,1,90,0,15
Jeanne Berry,1,0,0,0
By staff of <a href="http://www.businessgreen.com/bg/news/2169394/poll-people-renewables?WT.rss_f=Home&amp;WT.rss_a=Poll%3A+Nine+out+of+10+people+want+more+renewables">Business Green</a>,1,360,9,179
Lee Congerton,1,13,0,37
Cassie Werber,1,363,2,36
Uganda,1,92,0,55
Alan Watkins,1,2,0,6
Jeremy Jeffs,1,311,3,73
Anjana Ahuja,1,28,2,20
Ralph Nader,1,109,2,21
James Davies,1,80,0,18
Interviews by Oliver Laughland,1,152,8,34
Photos by Jonx Pillmer,1,24,0,21
Elizabeth Mason-Whitehead,1,23,0,13
Karen McVeigh. Paul Harris,1,504,6,69
Serge Brammertz,1,38,2,26
Anna Reid,1,239,1,26
Sam Price,2,199,3,152
Margaret Bruce,1,4,1,34
Nicole Farhi,1,6,0,8
Ursula Hartenberger,1,3,0,30
James Rowlands for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,3,0,30
Elizabeth Laird,1,31,0,17
James Glazebrook for <a href="http://www.uberlin.co.uk/">überlin</a>,1,373,5,63
Angela Patrick,1,23,2,20
Alon Liel,1,127,4,46
David Winner,1,75,2,38
Sean Kelly,1,9,0,12
Nicholas Best,1,62,1,15
Jenny Uglow,1,19,0,2
Derek Little,1,0,0,0
Linda Jack,1,31,0,20
Micky Mellon,1,4,0,12
Veronica D'Souza,1,12,0,5
Louise Hocking,1,23,0,4
Alain Ducasse,1,2,0,4
Dave Clements,1,44,1,23
Rob Cade,1,217,0,19
Maggi Morris,1,355,0,69
Bill McGeveran,1,109,16,152
Alex Olorenshaw,1,70,0,87
Raf Keustermans,1,11,0,4
Ben Clark,1,12,0,3
Kieron Williams,1,3,0,5
Camilla Phelps,1,305,0,91
Kimberley Scharf,1,11,0,37
David Davies,1,0,0,25
Jamie Jackson at stadium:mk,1,2,0,8
David Graham,1,12,0,17
Jesse Ruiz,1,98,0,11
Jon Turney,1,4,0,3
John Elkington for the <a href="http://www.guardian.co.uk/guardian-professional?INTCMP=SRCH" title="">Guardian Professional Network</a>,1,68,0,41
Charles Seaford,1,7,1,30
Peter Tinson,1,0,0,4
Lowkey,1,316,0,171
Rodric Braithwaite,1,80,0,5
Motown,1,29,0,15
James Grime,1,252,283,159
Joanna Hartford,1,8,0,3
Martin Khor,1,16,0,27
Michael Hofmann,1,102,4,39
<em>Andrew Mueller,1,0,0,6
Clare Considine</em>,1,0,0,6
Words: Helen Cope. Pictures by <a href="http://www.megantaylor.co.uk">Megan Taylor</a>,1,42,0,13
Kate Pullinger,1,31,3,69
Victoria Metcalf,1,31,0,3
Andrew Gilbert,1,3,0,33
Harris Beider,1,8,0,21
Nicholas Reyland,1,173,1,31
Ian Marchant for <a href="http://www.guardian.co.uk/guardian-professional" title="">Guardian Professional Network</a>,1,3,0,9
Len Brown,1,5,0,14
Jon Palmer,1,238,6,45
Jonathan Wilson at the Allianz Arena,1,22,4,35
Interview by  Oliver Laughland,1,24,0,10
Maryanne Wolf,1,199,10,308
Steven Baxter,1,32,0,23
Oscar Reyes,1,77,2,25
Brian Donaldson,1,360,1,101
Jenny Grey,1,0,0,7
Toni Greaves for Mercy Corps,1,417,7,65
Andy Roberts,1,1,0,10
Rosita Boisseau,1,7,0,10
Matt Haskins,1,0,0,11
Interviewed by Rhiannon Williams,1,0,0,8
Claire Ramtuhul,1,17,0,14
Sophie Elliott,1,64,0,20
Kim Hoang,1,64,0,20
Guy Warley,1,64,0,20
Tony Hutchinson,1,10,0,89
Kelts,1,1324,19,411
Zoya Phan,1,481,2,38
Robert Kitson at the Recreation Ground,2,15,0,4
legal affairs corespondent,1,1319,2,57
Guy Clapperton,1,9,0,4
Rod McGuirk,1,189,2,81
The Art Fund,1,61,0,23
Angus McCabe,1,41,0,33
Mike Simmonds,1,0,0,6
Tony Mulhearn,1,180,0,47
Lesli A Maxwell,1,17,0,7
David Chick,1,3,0,5
Nairobi,1,21,0,14
James Lewis,1,0,0,22
Judith Ireland,1,24,2,45
David Levene &amp; Lucija Stojevic,1,24,1,3
Tracey Connage,1,0,0,6
Kay Fawcett,1,5,1,32
Sam Bahour,2,1651,4,170
Matthew Sinclair,1,1,0,25
Ellen MacArthur for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,52,0,47
Peter Beaumont ,1,51,2,78
Greg Wood at Wincanton,1,7,0,9
Dan Rebellato,1,97,0,26
Richard Hinchcliffe,1,0,0,0
Hervé Kempf,1,17,0,28
Toby Hadoke,1,54,2,67
Chris Cook at Sheriff Hutton,1,6,0,10
Lisa Gagliani,1,15,0,16
Nicola Smith,1,3,0,2
Sally Coates,1,2,0,5
Olivia Warham,1,66,0,21
LUCA 777,1,1,0,6
Chris Grayling,1,31,0,25
Keith Grey,1,2,0,0
Scott Murray (earlier),1,10,0,11
Barry Glendenning (now),1,10,0,11
Aung San Suu Kyi,1,54,0,31
Katrin Axelsson,1,366,0,70
Presented by Kieran Yates,1,36,0,15
Michael Hann; produced by Pascal Wyse,1,36,0,15
Lee Che Liang,1,4,1,1
Eos Chater,1,182,1,41
Lissa Cook for the <a href="http://www.guardian.co.uk/guardian-professional?INTCMP=SRCH" title="">Guardian Professional Network</a>,1,20,0,13
Lucy Ellmann,1,4,0,5
Steve Keenan,2,1115,20,208
Simon Davies,1,32,6,115
Reza Mohammadi,1,281,2,41
Naina Patel,1,105,0,22
Chris Murphy,1,31,0,39
Walid Al-Saqaf,1,17,1,9
Jane Cornwell,1,36,0,18
Alison Monks-Plackett,1,2,1,15
Hugo Stephens,1,7,0,26
Jeananne Craig,1,32,0,10
Chris Cook at Newark,1,37,1,7
Leanne Batson,1,12,2,32
From <a href="http://www.irinnews.org/">IRIN</a>,1,231,3,56
part of the <a href="http://www.guardian.co.uk/global-development/series/guardian-development-network">Guardian Development Network</a>,1,231,3,56
Geoffrey Crothall,1,0,0,0
Kevin McCloud,1,198,0,32
Sami Abdel-Shafi,1,56,1,25
Andy Hunter at the Reebok Stadium,1,11,0,21
By Fiona Harvey,1,4,0,77
Paul Crask,1,123,2,106
Beatrice Washburn,1,0,0,19
Noël Coward,1,67,1,5
Simon Zadek for the Guardian Professional Network,1,36,3,14
Bethany Rutter,1,68,0,11
Lord Haskins,1,5,0,11
Rachel Meeropol,1,186,0,38
Sid Lowe at the Vicente Calderon,1,11,0,19
Mary Mount,1,55,3,38
Faiza Zerouala,1,9,4,89
Paul Ferris,1,0,0,4
Gerard F Corbett,1,19,0,23
Professor Les Mayhew,1,4,0,16
Cass Business School,1,4,0,16
Nicolas Philibert,1,53,1,36
Elizabeth Truss,2,29,0,71
Kim Causier,1,120,1,57
Jonny Weeks at Selhurst Park,1,0,0,6
Andy McSmith,1,33,0,31
Gary Evans,1,25,1,44
Aisha Gani,1,1427,6,313
Philip Delves Broughton,1,24,1,15
Sarah Harper,1,50,0,47
Kostiantyn Yelisieiev,1,23,0,13
Eric Lowitt for the <a href="http://www.guardian.co.uk/guardian-professional?INTCMP=SRCH" title="">Guardian Professional Network</a>,1,5,0,13
Lee Elliot Major,1,89,8,50
Tim Flannery,1,57,4,51
Helen Powell,1,408,8,104
Roshanak Taghavi,1,76,1,13
Sofia Mirjamsdotter,1,99,1,173
Giles Richards at Spa,1,0,0,5
Joanna Bourke,1,653,12,83
Melissa Petro,1,819,9,65
Todd Cort for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,19,1,36
Steve Medley,1,40,0,20
Stephen Sweeney,1,10,0,21
By Kristin Palitza for <a href="http://www.ips.org/institutional/" title="">IPS</a>,1,89,0,21
Deborah Chafer,1,6,0,0
Guardian Interactive team. Photograph: Joe Cornish,1,144,2,43
James Hall,1,9,0,9
<a href="http://www.stevencallahan.net/" title="">Steven Callahan</a>,1,21,0,14
Melanie Mills,1,6,0,25
Dan Slee,1,2,0,51
Despina Tapaki,1,3,0,7
Katherine Patke,1,6,0,9
Tony Leighton at the Omladinski Stadion,1,1,0,6
Damian Thompson,1,128,4,60
Kevin Quigagne,1,9,0,13
Isabelle Palmer,1,25,0,25
Cayetano Ros,1,12,0,12
Matthew Adams,1,28,1,35
Nick Szczepanik at Fratton Park,1,2,0,2
Jules Evans for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,187,14,82
Dirk Notz for <a href="http://www.realclimate.org/">RealClimate</a>,1,85,1,79
Megan Abbott,1,140,1,37
Anna Miller,1,3,0,9
Chris Tidey,1,77,0,22
Interview by Adrian Meyer,1,3,1,19
James Everest,1,168,5,39
Mike Paterson,1,159,8,74
Peter Salmon,1,20,0,29
Robert Willoughby,1,73,1,12
Frank Land,1,8,0,67
David Atherton,1,7,0,3
Walter Menzies,1,1,2,41
<a href="http://www.echiums.com/" title="">Annaick Guitteny</a>,1,16,0,1
Jacqueline Broadhead,1,3,0,13
Malcolm Herbert,1,1,1,10
Peter Carter,1,261,2,158
Yvonne Gordon,1,44,0,43
Dominic Carman,1,8,0,14
Jonathan Pryce,1,10,0,21
Ally Brown,1,446,1,37
Vic Citarella,1,1,0,12
Skye Gyngell,1,0,0,0
Carlo Rossetti,1,6,0,17
Nick Herbert,2,4,2,36
Laurie Elks,1,9,0,17
Sophie Hudson,2,49,3,178
Robert Service,1,4,0,16
Jeffrey Kidder,1,42,1,23
Gloria Hyatt,1,21,3,45
From <a href="http://theoldbatsman.blogspot.com/" title="">The Old Batsman</a>,1,38,1,16
Pen Vogler,1,2,0,7
James Shapiro,1,275,4,29
Andy Bull at the Olympic Stadium,1,12,0,8
Rebecca Hicholson,1,0,0,4
Anne Bedos,1,97,1,16
Vijay Patel,1,13,0,26
Andy Wilson at The Shay,1,0,0,6
Sylvia Rowley for the <a href="http://www.guardian.co.uk/guardian-professional?INTCMP=SRCH" title="">Guardian Professional Network</a>,1,10,0,29
Ray Galton,1,70,4,49
Alan Simpson,1,70,4,49
Peter Smith,1,8,0,10
Paul Rees at Rotura International Stadium,1,26,0,5
Jena,1,149,1,22
Harriet Powney,1,104,7,228
Charlie Kindel,1,214,16,407
part of the <a href="http://www.guardian.co.uk/culture-professionals-network/culture-professionals-blog/2011/dec/15/twitter-rules-etiquette" title="">Guardian Culture Professional Network</a>,1,18,0,41
Tom Heap,1,13,1,58
Saba Salman for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,38,0,16
John Sauven for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,6,1,24
Kirsty Ratcliffe,1,7,0,9
James Brilliant,1,67,5,135
Ed Pilkington à New York et Angelique Chrisafis à Paris,1,106,3,25
Jim Powell; portraits by Nick Danziger,1,120,3,50
landscape photographs by agencies,1,120,3,50
James Partridge,1,90,0,15
Rio de Janeiro,1,98,4,55
James Flint,1,12,0,2
Theo Gavrielides,1,26,0,5
Eoin Butler,1,190,2,78
John Davy,1,3,1,63
Miranda France,1,4,0,11
Ewan Murray at the Estadio José Rico Pérez,1,28,0,15
Alicante,1,28,0,15
Matt Corbett,1,0,0,20
Claire Taylor,1,103,2,89
Ian Beach,1,3,0,4
<a href="http://www.guardian.co.uk/profile/tonymyers">Tony Myers</a>,1,231,11,273
Chris Beanland,1,237,1,72
Pete Foster for the <a href="http://www.guardian.co.uk/guardian-professional?INTCMP=SRCH" title="">Guardian Professional Networks</a>,1,0,0,18
Helen Moss,1,12,1,13
Kate Raworth,1,24,2,79
chief executive of the Charities Aid Foundation,1,20,0,23
Chris Cook at Lingfield Park,1,0,0,5
Chloe Stables,1,0,0,10
Cheeky,1,1,0,10
Paul Skinner,1,11,2,4
As told to Nadiya Takolia,1,11,0,15
Étienne Balibar,1,267,3,32
Lucy Craig,1,11,0,17
Steven Barnett,1,0,0,42
Sarah Murray,1,0,0,0
Krishna Talsania,1,344,6,200
Lars Eriksen. Photographs by Jenny Nordquist,1,102,0,67
Adonis,1,93,1,36
Derfel Owen,1,31,1,32
Nigel Lewis,1,2,0,13
Saad al-Faqih,1,219,1,217
Jane Dunford,1,23,0,37
Hugo Spiers,1,240,5,117
Mel Gooding,1,609,3,111
Olivia O'Sullivan,1,81,0,21
Christopher Botten for the <a href="http://www.guardian.co.uk/guardian-professional?INTCMP=SRCH" title="Guardian Professional">Guardian Professional Network</a>,1,6,0,18
Jarret Brachman,1,7,1,62
Liz Carolan,1,28,0,12
Matthew Draycott,1,106,2,64
Christie Watson,1,91,0,41
Brian Reich,1,3,0,7
Katharine Hibbert,1,5,0,13
Jim McMahon,1,1,0,8
Michel Guerrin,1,100,0,37
Ian Gittens,1,3,0,9
Paul Doyle at St Mary's Stadium,2,69,0,27
Giles Hutchins,1,59,12,68
David Banisar,1,17,2,39
Interviews by William Fotheringham,1,12,1,39
Wayne Bulpitt,1,465,7,44
Simon Burnton at Upton Park,1,28,0,18
Marcus Wareing,1,19,0,4
Clare Smyth,1,19,0,4
Jamie Jackson at Upton Park,1,1,0,6
Michele Simon for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,11,1,22
Tim Jackson,1,61,3,46
Eric Lowitt  for the <a href="http://www.guardian.co.uk/guardian-professional?INTCMP=SRCH" title="">Guardian Professional Network</a>,1,43,1,30
David Brazier,1,0,0,4
Andrew Mitchell for the <a href="http://www.guardian.co.uk/guardian-professional" title="">Guardian Professional Network</a>,1,4,0,36
Linda Hargreaves,1,24,0,68
Barry Eisler,1,199,18,259
Olof Jonsdottir,1,0,0,8
Alan Penny,1,384,2,54
Jim Thomas,1,0,0,0
programme head,1,0,0,0
workforce innovation,1,0,0,0
Maria Skanavi,1,0,0,0
Ed Shepherd,1,0,0,0
Barbara Ehrenreich for <a href="http://www.tomdispatch.com/archive/175516/">TomDispatch</a>,1,194,5,39
Chris Hamnett,1,15,0,28
David Sutton,1,70,0,27
Adam Wagner on the <a href="http://ukhumanrightsblog.com" title="">UK Human Rights blog</a>,1,71,2,38
Simon Hanna,1,1102,8,129
Kieron Monks,1,85,1,45
John Stern at Wantage Road,1,1,1,48
Julia Roberts,1,112,0,63
Dr Guy Thompson,1,5,0,3
Catherine Johnson,1,131,0,59
Chris Banks,1,0,0,8
Caroline Brothers,1,1624,31,288
Ian Reeves,1,25,0,7
Mark Swift,1,77,0,5
Sid Waddell,1,229,1,82
Ben Trevena,1,11,0,1
Paul Jenkins,1,5,0,22
Pete Sale,2,1,0,19
Michael Amherst,1,85,0,43
David Clements,1,10,0,2
Bob Garratt,1,2,0,16
Alex Kirby for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,54,0,12
Sir Ian Magee,1,1,0,25
Andrew Kemp,1,11,0,57
Adam Werbach for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,88,0,8
Linda Ebbutt,1,44,2,14
Rob Byrne,1,52,0,79
Jim Watson,1,52,0,79
Mike Averis at Wellington Regional Stadium,1,14,0,3
<strong>Alexis Petridis</strong>,1,1,0,29
Martyn,1,0,0,4
Max Mosley,1,16,1,20
Jodie Collins,1,65,2,53
Vincent Bevins,1,275,0,182
Andy Cave,1,24,1,29
Ben Kepes for <a href="http://diversity.net.nz" title="">diversity.net.nz</a>,2,5,4,17
Barbara Lamplugh,1,1,0,5
Interview by Kenneth Harris,1,0,0,4
Dan Plesch,1,89,1,27
Maggie Stiefvater,1,70,0,23
John Holmes,1,1,0,3
Sophie Robehmed,1,186,0,33
Slawek Kozdras,2,166,0,55
Taya Zinkin,1,1,0,41
Paul Hayward at the City Stadium,1,9,0,19
Alex Plim,1,27,0,4
Julian Todd,1,2,2,16
Tom Lingard,1,16,1,13
Olivia Perrott,1,16,1,13
Jo Causon,1,3,0,4
Jenny Kleeman,2,481,10,104
Ryan Devereux,1,641,8,140
Bill Tidnam,1,11,0,37
Milagros Lewis,1,0,0,7
Steve Bloor,1,323,2,31
An,1,45,2,36
Shukla,1,45,2,36
Liz Bayram,1,45,2,36
Apostolos Doxiadis,1,324,4,51
Michael Earley,1,17,0,31
Zöe Corbyn,1,54,0,201
Sally Hesmondhalgh,1,4,0,14
艾迪·平克尔顿 发自印第安纳波利斯,1,4,1,19
Sergio Romano,1,104,3,9
William Sieghart,1,6,0,6
Chris Cook at Goodwood,1,1,0,13
Emily Coats,1,82,0,36
Sebastian Dullien,1,26,0,23
Ben Bollig,1,24,0,31
Emma Norris for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,28,0,39
Alina Paul-Bossuet,2,374,3,209
Deanne Engl,1,29,1,7
Asra Nomani,1,14,1,31
Curt Rice,1,266,8,61
Ava Vidal,1,406,2,62
Hugo Schwyzer,1,37,0,12
Nathalie Rothschild,1,412,6,209
Priya Shetty,1,140,5,61
John Hooper on Coastguard vessel CP305,1,142,1,76
Andy Cutler,1,1,0,22
Rosalind English for the <a href="http://ukhumanrightsblog.com">UK Human Rights blog</a>,1,22,0,30
Laura Ambrose,1,0,0,5
Pheebz,1,0,0,9
Alexander McCall Smith,2,169,0,44
Ruth Deech,1,6,0,28
Sarah McMahon for the <a href="http://www.guardian.co.uk/guardian-professional" title="Guardian Professional Network">Guardian Professional Network</a>,1,13,0,19
Karen Fricker,1,29,2,16
Dorothy Hong for the Guardian,1,3,0,17
Professor Mark Lancaster,1,272,7,27
Harry Mount,1,84,1,37
Crowd-sourced for <a href="http://uvenus.org/" title="">University of Venus</a>,1,38,0,26
Mary Stuart,1,4,0,11
Uki Goñi,1,400,5,37
Richard Williams on the Col du Galibier,1,2,2,14
Rafael Behr,1,1,0,18
Steve Busfield at Citi Field,1,1,0,1
Ewan Murray at Parkhead,1,4,0,7
Jean Milsted,1,121,0,37
Mark Field,1,10,0,7
Mark Greer,1,339,0,53
Carmen Callil,1,59,0,19
Ellen Magnis,1,112,0,30
Alberto Nardelli,2,54,1,36
Andrew Garratt,1,39,5,89
Patricia Michelson,1,119,3,66
Catherine Clarke,1,0,0,0
Jasmine Malone,1,481,2,106
Design: Paul Scruton,1,529,4,77
Michael Robinson. Words: James Ball,1,529,4,77
By Daniela Hirschfeld for <a href="http://www.scidev.net/en/" title="">SciDev</a>,1,48,2,272
part of the <a href="http://www.scidev.net/en/" title="">Guardian development network</a>,1,48,2,272
Lewis Baston,1,1,0,14
Peter Coles,1,192,42,132
Jeff Jarvis for <a href="http://www.buzzmachine.com/" title="Buzz Machine">BuzzMachine</a>,1,1398,46,674
Tim Waterstone,1,237,5,281
William Fotheringham at Super-Besse,1,2,0,9
Kevin McCarra at Carrow Road,1,23,0,67
Dominic Fifield at City of Cardiff Stadium,1,4,0,14
Nicholas Jacobs,1,22,0,10
Sharon Persaud,1,11,0,9
Adam Frost,1,188,5,79
Jim Kynvin,1,188,5,79
Jamie Lenman,1,188,5,79
Susana Ferreira,1,33,2,9
Jill Scott,1,69,0,18
Mike Selvey at Headingley,1,5,0,7
George Takei,1,1129,13,85
Kevin McCarra at Stadio Friuli,1,81,0,11
Dionne Warwick,1,38,0,10
Alex Swallow,1,19,0,432
our Labour Correspondent,1,1,0,18
Christopher Bell,1,0,0,5
Midnightghost,2,0,2,13
Wyndham Wallace,1,316,2,25
Gerri McAndrew,1,38,0,51
Judy Ludwin Miller,1,9,0,0
Jean-François Rauger,1,13,2,16
Brian Dean,1,2,0,8
Rosie Bristow,1,1,0,13
Jenny Purt for the <a href="http://www.guardian.co.uk/guardian-professional"> Guardian Professional Network</a>,1,1,0,13
Howard Irven,1,3,0,17
David Eyre,1,54,0,36
Naila Missous,1,352,2,91
Robert Tapsfield,1,43,4,46
Abdur Rahman al Shami,1,77,0,61
Nicole Krauss,1,49,0,11
Indra Sinha,1,248,2,190
Paul Simpson for the <a href="http://www.guardian.co.uk/guardian-professional?INTCMP=SRCH" title="">Guardian Professional Network</a>,1,0,0,16
Ben Warren,1,0,0,12
Robin Thornber,1,6,0,16
Jocey Quinn,1,11,0,40
Gavin Plumley,1,140,1,24
<strong>Paul Doyle</strong> at Goodison Park,1,1,0,15
Thailand,1,67,0,60
Bob Fisher,1,7,0,10
Daniel Taylor at the Donbass Arena,1,142,0,42
Gary Naylor for <a href="http://nestaquin.wordpress.com" title="">99.94</a>,1,3,0,5
Thalif Deen for <a href="http://www.ips.org/institutional/" title="">IPS</a>,1,30,2,54
Martin Booth,1,258,0,42
Interview by Denis Campbell,1,71,0,34
